ID,DATE_START,SEMESTER_ID,CLASS_ID,USER_ID,CONSISTENCY,ASSESSMENT_TYPE,ASSESSMENTS_ID,EXERCISE_ID,STRENGTH,CERTIFIER,ASSERTIV_VALUE,CNT_CHARS,CNT_KEYSTROKES
5412,2023-04-25,2022-2,488,8210,True,TP 2,4562,3385,Strong,1.0,0.865,173,200
5413,2023-04-25,2022-2,488,8210,True,TP 2,4562,5625,Strong,1.0,0.9174311926605505,200,218
5414,2023-04-25,2022-2,488,8210,True,TP 2,4562,6000,Strong,1.0,0.9,108,120
5415,2023-04-25,2022-2,488,8210,True,TP 2,4562,6010,Strong,1.0,0.893048128342246,167,187
5416,2023-05-09,2022-2,488,8210,True,Lab 3,4564,1117,Strong,1.0,0.0,247,373
5417,2023-05-08,2022-2,488,8210,True,Lab 3,4564,1487,Strong,10.542372881355933,0.0,622,2665
5418,2023-05-05,2022-2,488,8210,True,Lab 3,4564,3039,Strong,1.0,0.5171568627450981,211,408
5419,2023-04-27,2022-2,488,8210,True,Lab 3,4564,3056,Strong,1.0,0.5564853556485355,266,478
5420,2023-04-27,2022-2,488,8210,True,Lab 3,4564,5233,Strong,1.0,0.6519337016574586,236,362
5421,2023-05-05,2022-2,488,8210,True,Lab 3,4564,5239,Strong,1.0,0.8755760368663594,190,217
5422,2023-05-03,2022-2,488,8210,True,Lab 3,4564,5241,Strong,1.0,0.8546712802768166,247,289
5423,2023-04-27,2022-2,488,8210,True,Lab 3,4564,5259,Strong,1.0,0.2721145745577085,323,1187
5424,2023-05-08,2022-2,488,8210,True,Lab 3,4564,6093,Strong,1.0,0.5197674418604651,447,860
5425,2023-05-03,2022-2,488,8210,True,Lab 3,4564,6094,Strong,0.0,0.0,283,0
5426,2023-05-08,2022-2,488,8210,True,Lab 3,4564,6095,Strong,1.0,0.8666666666666667,169,195
5427,2023-05-03,2022-2,488,8210,True,Lab 3,4564,6104,Strong,1.0,0.4826254826254826,250,518
5428,2023-05-09,2022-2,488,8210,True,TP 3,4626,3033,Strong,1.0,0.916083916083916,131,143
5429,2023-05-09,2022-2,488,8210,True,TP 3,4626,6074,Strong,1.0,0.9203539823008849,104,113
5430,2023-05-09,2022-2,488,8210,True,TP 3,4626,6112,Strong,1.0,0.7854077253218884,183,233
5431,2023-05-09,2022-2,488,8210,True,TP 3,4626,6148,Strong,1.0,0.8538461538461538,111,130
5432,2023-05-16,2022-2,488,8210,True,Lab 4,4636,5287,Strong,1.0,0.2822857142857143,247,875
5433,2023-05-11,2022-2,488,8210,True,Lab 4,4636,6042,Strong,1.0,0.311178247734139,103,331
5434,2023-05-23,2022-2,488,8210,False,Lab 4,4636,6044,Strong,0.0,0.0,0,0
5435,2023-05-12,2022-2,488,8210,True,Lab 4,4636,6048,Strong,1.0,0.2740740740740741,74,270
5436,2023-05-12,2022-2,488,8210,True,Lab 4,4636,6050,Strong,1.0,0.12009803921568628,98,816
5437,2023-05-16,2022-2,488,8210,True,Lab 4,4636,6085,Strong,1.0,0.34196891191709844,396,1158
5438,2023-05-16,2022-2,488,8210,True,Lab 4,4636,6193,Strong,1.0,0.21172022684310018,112,529
5439,2023-05-23,2022-2,488,8210,True,Lab 4,4636,6194,Strong,1.0,0.0,112,113
5440,2023-05-16,2022-2,488,8210,True,Lab 4,4636,6215,Strong,1.0,0.45864661654135336,122,266
5441,2023-05-23,2022-2,488,8210,True,TP 4,4682,6173,Strong,1.0,0.6344086021505376,118,186
5442,2023-05-23,2022-2,488,8210,True,TP 4,4682,6212,Strong,1.0,0.3018292682926829,99,328
5443,2023-05-23,2022-2,488,8210,True,TP 4,4682,6219,Strong,1.0,0.9137931034482759,106,116
5444,2023-06-01,2022-2,488,8210,True,Lab 5,4699,1186,Strong,1.0,0.5949033391915641,677,1138
5445,2023-06-05,2022-2,488,8210,True,Lab 5,4699,1605,Strong,1.0,0.44366197183098594,189,426
5446,2023-06-02,2022-2,488,8210,False,Lab 5,4699,6251,Strong,1.0,0.0,110,219
5447,2023-06-02,2022-2,488,8210,True,Lab 5,4699,6259,Strong,1.0,0.0,217,1581
5448,2023-06-05,2022-2,488,8210,True,Lab 5,4699,6260,Strong,1.0,0.7630769230769231,248,325
5449,2023-06-02,2022-2,488,8210,False,Lab 5,4699,6264,Strong,1.0,0.0,466,466
5450,2023-06-01,2022-2,488,8210,True,Lab 5,4699,6270,Strong,1.0,0.38626609442060084,450,1165
5451,2023-06-05,2022-2,488,8210,True,Lab 5,4699,6271,Strong,1.0,0.4778481012658228,453,948
5452,2023-06-01,2022-2,488,8210,True,Lab 5,4699,6272,Strong,1.0,0.8736263736263736,159,182
5453,2023-06-02,2022-2,488,8210,True,Lab 5,4699,6273,Strong,1.0,0.8084378563283923,709,877
5454,2023-06-13,2022-2,488,8210,True,TP 5,4768,6294,Strong,1.0,0.6710526315789473,153,228
5455,2023-06-13,2022-2,488,8210,True,TP 5,4768,6308,Strong,1.0,0.8463949843260188,270,319
5456,2023-06-13,2022-2,488,8210,True,TP 5,4768,6330,Strong,1.0,0.0,49,146
5457,2023-06-13,2022-2,488,8210,True,TP 5,4768,6342,Strong,1.0,0.6714285714285714,94,140
5458,2023-06-20,2022-2,488,8210,True,Lab 6,4769,1223,Strong,4.108108108108108,0.0,152,765
5459,2023-06-20,2022-2,488,8210,True,Lab 6,4769,1227,Strong,1.7808219178082192,0.0,130,212
5460,2023-06-23,2022-2,488,8210,True,Lab 6,4769,1639,Strong,0.0,0.0,218,0
5461,2023-06-24,2022-2,488,8210,True,Lab 6,4769,1649,Strong,1.0,0.9619289340101523,379,394
5462,2023-06-23,2022-2,488,8210,True,Lab 6,4769,2563,Strong,1.0,0.6534954407294833,215,329
5463,2023-06-26,2022-2,488,8210,True,Lab 6,4769,2584,Strong,1.0,0.3664383561643836,107,292
5464,2023-06-20,2022-2,488,8210,True,Lab 6,4769,2588,Strong,1.0,0.5866983372921615,247,421
5465,2023-06-20,2022-2,488,8210,True,Lab 6,4769,2844,Strong,1.0,0.5183823529411765,141,272
5466,2023-06-20,2022-2,488,8210,True,Lab 6,4769,2853,Strong,1.0,0.881578947368421,134,152
5467,2023-06-24,2022-2,488,8210,True,Lab 6,4769,3189,Strong,1.0,0.6729957805907173,319,474
5468,2023-06-20,2022-2,488,8210,True,Lab 6,4769,6353,Strong,1.0,0.3542319749216301,113,319
5469,2023-06-20,2022-2,488,8210,True,Lab 6,4769,6354,Strong,1.0,0.5256198347107438,318,605
5470,2023-06-27,2022-2,488,8210,False,Lab 6,4769,6355,Strong,0.0,0.0,0,0
5471,2023-06-29,2022-2,488,8210,True,TP 6,4832,1642,Strong,1.0,0.8979591836734694,220,245
5472,2023-06-29,2022-2,488,8210,True,TP 6,4832,6361,Strong,1.0,0.912,114,125
5473,2023-06-29,2022-2,488,8210,True,TP 6,4832,6371,Strong,1.0,0.388268156424581,139,358
5474,2023-06-29,2022-2,488,8210,True,TP 6,4832,6379,Strong,1.0,0.8792569659442725,284,323
5475,2023-04-03,2022-2,488,8211,True,Lab 1,4405,2895,Strong,1.0,0.47692307692307695,341,715
5476,2023-04-10,2022-2,488,8211,True,Lab 1,4405,2938,Strong,1.0,0.6054216867469879,201,332
5477,2023-04-10,2022-2,488,8211,True,Lab 1,4405,4236,Strong,1.0,0.7661870503597122,213,278
5478,2023-04-11,2022-2,488,8211,True,TP 1,4484,2673,Strong,1.0,0.9178082191780822,134,146
5479,2023-04-11,2022-2,488,8211,True,TP 1,4484,5171,Strong,1.0,0.9172413793103448,133,145
5480,2023-04-11,2022-2,488,8211,True,TP 1,4484,5923,Strong,1.0,0.927536231884058,64,69
5481,2023-04-11,2022-2,488,8211,True,TP 1,4484,5929,Strong,1.0,0.2635294117647059,112,425
5482,2023-04-17,2022-2,488,8211,True,Lab 2,4506,1391,Strong,1.0,0.9039301310043668,207,229
5483,2023-04-20,2022-2,488,8211,True,Lab 2,4506,1395,Strong,1.0,0.896551724137931,208,232
5484,2023-04-17,2022-2,488,8211,True,Lab 2,4506,1397,Strong,1.0,0.37755102040816324,222,588
5485,2023-04-20,2022-2,488,8211,True,Lab 2,4506,1413,Strong,1.0,0.41823899371069184,133,318
5486,2023-04-13,2022-2,488,8211,True,Lab 2,4506,2326,Strong,7.7894736842105265,0.0,148,664
5487,2023-04-20,2022-2,488,8211,True,Lab 2,4506,2445,Strong,1.0,0.0,245,858
5488,2023-04-13,2022-2,488,8211,True,Lab 2,4506,2703,Strong,1.0,0.896551724137931,78,87
5489,2023-04-21,2022-2,488,8211,True,Lab 2,4506,2969,Strong,1.0,0.0,279,433
5490,2023-04-25,2022-2,488,8211,True,TP 2,4562,3387,Strong,1.0,0.0,214,354
5491,2023-04-25,2022-2,488,8211,True,TP 2,4562,5626,Strong,1.0,0.6586206896551724,191,290
5492,2023-04-25,2022-2,488,8211,True,TP 2,4562,5949,Strong,1.0,0.0,309,409
5493,2023-04-25,2022-2,488,8211,True,TP 2,4562,6000,Strong,1.0,0.9014084507042254,128,142
5494,2023-05-04,2022-2,488,8211,True,Lab 3,4564,3056,Strong,1.0,0.8644444444444445,389,450
5495,2023-04-27,2022-2,488,8211,True,Lab 3,4564,5233,Strong,1.0,0.18181818181818182,162,891
5496,2023-05-04,2022-2,488,8211,True,Lab 3,4564,5241,Strong,1.0,0.9265536723163842,328,354
5497,2023-05-04,2022-2,488,8211,True,Lab 3,4564,5259,Strong,1.0,0.9173553719008265,333,363
5498,2023-05-04,2022-2,488,8211,False,Lab 3,4564,6093,Strong,1.0,0.0,67,67
5499,2023-05-04,2022-2,488,8211,True,Lab 3,4564,6094,Strong,1.0,0.0,375,714
5500,2023-05-09,2022-2,488,8211,True,TP 3,4626,3041,Strong,1.0,0.8860759493670886,210,237
5501,2023-05-09,2022-2,488,8211,True,TP 3,4626,6040,Strong,1.0,0.75,108,144
5502,2023-05-09,2022-2,488,8211,True,TP 3,4626,6108,Strong,1.0,0.0,267,314
5503,2023-05-09,2022-2,488,8211,True,TP 3,4626,6153,Strong,1.0,0.9408284023668639,159,169
5504,2023-05-18,2022-2,488,8211,True,Lab 4,4636,5287,Strong,1.0,0.5259259259259259,426,810
5505,2023-05-11,2022-2,488,8211,True,Lab 4,4636,6042,Strong,0.0,0.0,166,0
5506,2023-05-11,2022-2,488,8211,True,Lab 4,4636,6048,Strong,1.0,0.6293333333333333,472,750
5507,2023-05-11,2022-2,488,8211,True,Lab 4,4636,6050,Strong,1.0,0.7195301027900147,490,681
5508,2023-05-18,2022-2,488,8211,True,Lab 4,4636,6085,Strong,1.0,0.0,409,573
5509,2023-05-18,2022-2,488,8211,True,Lab 4,4636,6193,Strong,0.0,0.0,104,0
5510,2023-06-27,2022-2,488,8211,False,Lab 6,4769,1227,Strong,1.0,0.0,18,18
5511,2023-06-27,2022-2,488,8211,True,Lab 6,4769,2584,Strong,1.0,0.0,331,334
5512,2023-06-27,2022-2,488,8211,False,Lab 6,4769,2588,Strong,1.0,0.0,734,734
5513,2023-06-27,2022-2,488,8211,True,Lab 6,4769,6353,Strong,1.0,0.6526946107784432,109,167
5514,2023-06-27,2022-2,488,8211,True,Lab 6,4769,6354,Strong,1.0,0.0,701,1600
5515,2023-04-01,2022-2,488,8213,True,Lab 1,4405,2895,Strong,1.0,0.3416506717850288,178,521
5516,2023-04-11,2022-2,488,8213,True,TP 1,4484,2673,Strong,0.9940476190476191,0.6398467432950191,167,261
5517,2023-04-11,2022-2,488,8213,True,TP 1,4484,5166,Strong,1.0,0.8031088082901554,155,193
5518,2023-04-11,2022-2,488,8213,True,TP 1,4484,5921,Strong,1.0,0.8397435897435898,131,156
5519,2023-04-11,2022-2,488,8213,True,TP 1,4484,5937,Strong,1.0,0.7942028985507247,274,345
5520,2023-04-24,2022-2,488,8213,True,Lab 2,4506,1391,Strong,1.0,0.8689655172413793,126,145
5521,2023-04-24,2022-2,488,8213,False,Lab 2,4506,1397,Strong,1.0,0.0,85,92
5522,2023-04-24,2022-2,488,8213,True,Lab 2,4506,1413,Strong,1.0,0.831858407079646,94,113
5523,2023-04-24,2022-2,488,8213,True,Lab 2,4506,2326,Strong,1.0,0.34036144578313254,113,332
5524,2023-04-24,2022-2,488,8213,True,Lab 2,4506,2445,Strong,1.0,0.8448275862068966,147,174
5525,2023-04-24,2022-2,488,8213,True,Lab 2,4506,2703,Strong,1.0,0.9411764705882353,80,85
5526,2023-04-24,2022-2,488,8213,True,Lab 2,4506,2969,Strong,1.0,0.0,309,588
5527,2023-04-24,2022-2,488,8213,True,Lab 2,4506,2975,Strong,1.0,0.5355191256830601,294,549
5528,2023-05-08,2022-2,488,8213,False,Lab 3,4564,1117,Strong,1.0,0.0,130,133
5529,2023-05-06,2022-2,488,8213,True,Lab 3,4564,1487,Strong,1.0,0.0,638,1248
5530,2023-05-04,2022-2,488,8213,True,Lab 3,4564,3039,Strong,0.9948186528497409,0.3137254901960784,192,612
5531,2023-05-03,2022-2,488,8213,True,Lab 3,4564,3056,Strong,1.0,0.7398373983739838,273,369
5532,2023-05-03,2022-2,488,8213,True,Lab 3,4564,5233,Strong,1.0,0.46835443037974683,148,316
5533,2023-05-06,2022-2,488,8213,True,Lab 3,4564,5239,Strong,1.0,0.8833333333333333,212,240
5534,2023-05-03,2022-2,488,8213,True,Lab 3,4564,5241,Strong,1.0,0.7492354740061162,245,327
5535,2023-05-03,2022-2,488,8213,True,Lab 3,4564,5259,Strong,1.0,0.6314606741573033,281,445
5536,2023-05-08,2022-2,488,8213,False,Lab 3,4564,6093,Strong,1.0,0.0,66,66
5537,2023-05-04,2022-2,488,8213,True,Lab 3,4564,6094,Strong,1.0,0.5414781297134238,359,663
5538,2023-05-06,2022-2,488,8213,True,Lab 3,4564,6095,Strong,1.0,0.9629629629629629,208,216
5539,2023-05-04,2022-2,488,8213,True,Lab 3,4564,6104,Strong,1.0,0.7653429602888087,212,277
5540,2023-05-09,2022-2,488,8213,True,TP 3,4626,3033,Strong,1.0,0.7224669603524229,164,227
5541,2023-05-09,2022-2,488,8213,True,TP 3,4626,6040,Strong,1.0,0.7465753424657534,109,146
5542,2023-05-09,2022-2,488,8213,True,TP 3,4626,6111,Strong,1.0,0.9545454545454546,189,198
5543,2023-05-09,2022-2,488,8213,True,TP 3,4626,6152,Strong,1.0,0.6111111111111112,165,270
5544,2023-05-18,2022-2,488,8213,True,Lab 4,4636,5287,Strong,1.0,0.0,213,342
5545,2023-05-12,2022-2,488,8213,True,Lab 4,4636,6042,Strong,1.0,0.5382165605095541,169,314
5546,2023-05-12,2022-2,488,8213,True,Lab 4,4636,6048,Strong,1.0,0.5166163141993958,171,331
5547,2023-05-12,2022-2,488,8213,True,Lab 4,4636,6050,Strong,1.0,0.3262411347517731,184,564
5548,2023-05-23,2022-2,488,8213,True,TP 4,4682,6191,Strong,1.0,0.0,175,664
5549,2023-06-05,2022-2,488,8213,True,Lab 5,4699,1186,Strong,1.0,0.9241935483870968,573,620
5550,2023-06-06,2022-2,488,8213,True,Lab 5,4699,1605,Strong,1.0,0.7741935483870968,288,372
5551,2023-06-12,2022-2,488,8213,False,Lab 5,4699,1614,Strong,1.0,0.0,116,145
5552,2023-06-06,2022-2,488,8213,False,Lab 5,4699,6259,Strong,1.0,0.0,128,139
5553,2023-06-12,2022-2,488,8213,False,Lab 5,4699,6260,Strong,1.0,0.0,65,66
5554,2023-06-12,2022-2,488,8213,False,Lab 5,4699,6264,Strong,1.0,0.0,39,40
5555,2023-06-05,2022-2,488,8213,True,Lab 5,4699,6270,Strong,1.0,0.5816831683168316,235,404
5556,2023-06-11,2022-2,488,8213,True,Lab 5,4699,6271,Strong,1.0,0.0,128,225
5557,2023-06-05,2022-2,488,8213,True,Lab 5,4699,6272,Strong,1.0,0.900709219858156,127,141
5558,2023-06-05,2022-2,488,8213,True,Lab 5,4699,6273,Strong,1.0,0.0,213,915
5559,2023-06-13,2022-2,488,8213,False,TP 5,4768,6309,Strong,1.0,0.0,65,74
5560,2023-06-13,2022-2,488,8213,False,TP 5,4768,6336,Strong,1.0,0.0,117,127
5561,2023-06-13,2022-2,488,8213,True,TP 5,4768,6352,Strong,1.0,0.0,33,173
5562,2023-06-22,2022-2,488,8213,True,Lab 6,4769,1227,Strong,1.0,0.27205882352941174,111,408
5563,2023-06-28,2022-2,488,8213,True,Lab 6,4769,1639,Strong,1.0,0.8832116788321168,242,274
5564,2023-06-28,2022-2,488,8213,True,Lab 6,4769,2563,Strong,1.0,0.0,274,591
5565,2023-06-21,2022-2,488,8213,True,Lab 6,4769,2588,Strong,1.0,0.7047244094488189,179,254
5566,2023-06-22,2022-2,488,8213,True,Lab 6,4769,2844,Strong,1.0,0.13847305389221556,185,1336
5567,2023-06-27,2022-2,488,8213,True,Lab 6,4769,2853,Strong,1.0,0.8655913978494624,161,186
5568,2023-06-28,2022-2,488,8213,True,Lab 6,4769,3189,Strong,1.0,0.8482384823848238,313,369
5569,2023-06-21,2022-2,488,8213,True,Lab 6,4769,6353,Strong,1.9230769230769231,0.0,125,521
5570,2023-06-21,2022-2,488,8213,True,Lab 6,4769,6354,Strong,1.0,0.44802867383512546,250,558
5571,2023-06-29,2022-2,488,8213,True,TP 6,4832,1645,Strong,1.0,0.0,234,291
5572,2023-06-29,2022-2,488,8213,True,TP 6,4832,6367,Strong,1.0,0.7081081081081081,131,185
5573,2023-06-29,2022-2,488,8213,True,TP 6,4832,6373,Strong,1.0,0.541501976284585,274,506
5574,2023-06-29,2022-2,488,8213,True,TP 6,4832,6393,Strong,1.0,0.5205479452054794,228,438
5575,2023-04-11,2022-2,488,8215,False,TP 1,4484,5920,Strong,0.0,0.0,0,0
5576,2023-03-30,2022-2,488,8217,True,Lab 1,4405,2895,Strong,1.0,0.7295373665480427,205,281
5577,2023-03-31,2022-2,488,8217,True,Lab 1,4405,2938,Strong,1.0,0.8438818565400844,200,237
5578,2023-03-31,2022-2,488,8217,True,Lab 1,4405,4236,Strong,1.0,0.9027237354085603,232,257
5579,2023-04-13,2022-2,488,8217,True,Lab 2,4506,1391,Strong,1.0,0.45396825396825397,143,315
5580,2023-04-13,2022-2,488,8217,True,Lab 2,4506,1395,Strong,1.0,0.18272841051314143,146,799
5581,2023-04-13,2022-2,488,8217,True,Lab 2,4506,1397,Strong,1.0,0.6986899563318777,160,229
5582,2023-04-13,2022-2,488,8217,True,Lab 2,4506,1413,Strong,1.0,0.7884615384615384,82,104
5583,2023-04-13,2022-2,488,8217,True,Lab 2,4506,2326,Strong,1.0,0.3645083932853717,152,417
5584,2023-04-13,2022-2,488,8217,True,Lab 2,4506,2445,Strong,1.0,0.2687385740402194,147,547
5585,2023-04-13,2022-2,488,8217,True,Lab 2,4506,2449,Strong,1.0,0.6991341991341992,323,462
5586,2023-04-13,2022-2,488,8217,True,Lab 2,4506,2703,Strong,1.0,0.5816993464052288,89,153
5587,2023-04-13,2022-2,488,8217,True,Lab 2,4506,2969,Strong,1.0,0.21523579201934703,178,827
5588,2023-04-13,2022-2,488,8217,True,Lab 2,4506,2975,Strong,1.0,0.871900826446281,211,242
5589,2023-04-13,2022-2,488,8217,True,Lab 2,4506,3334,Strong,1.0,0.5024875621890548,303,603
5590,2023-04-25,2022-2,488,8217,True,TP 2,4562,3386,Strong,1.0,0.18181818181818182,154,847
5591,2023-04-25,2022-2,488,8217,True,TP 2,4562,5188,Strong,1.0,0.32172131147540983,157,488
5592,2023-04-25,2022-2,488,8217,True,TP 2,4562,5953,Strong,1.0,0.8695652173913043,200,230
5593,2023-04-25,2022-2,488,8217,True,TP 2,4562,6004,Strong,1.0,0.8121212121212121,134,165
5594,2023-05-09,2022-2,488,8217,True,Lab 3,4564,1117,Strong,1.0,0.0,496,640
5595,2023-05-09,2022-2,488,8217,True,Lab 3,4564,1487,Strong,1.0,0.5232558139534884,585,1118
5596,2023-05-09,2022-2,488,8217,True,Lab 3,4564,3039,Strong,1.0,0.794425087108014,228,287
5597,2023-05-03,2022-2,488,8217,True,Lab 3,4564,3056,Strong,1.0,0.8181818181818182,225,275
5598,2023-05-01,2022-2,488,8217,True,Lab 3,4564,5233,Strong,1.0,0.48661800486618007,200,411
5599,2023-05-09,2022-2,488,8217,True,Lab 3,4564,5239,Strong,1.0,0.6328671328671329,181,286
5600,2023-05-03,2022-2,488,8217,True,Lab 3,4564,5241,Strong,1.0097560975609756,0.5579514824797843,207,371
5601,2023-05-02,2022-2,488,8217,True,Lab 3,4564,5259,Strong,1.0,0.9353233830845771,188,201
5602,2023-05-09,2022-2,488,8217,True,Lab 3,4564,6094,Strong,1.0,0.8208333333333333,197,240
5603,2023-05-09,2022-2,488,8217,True,Lab 3,4564,6095,Strong,1.0,0.6679841897233202,169,253
5604,2023-05-09,2022-2,488,8217,True,Lab 3,4564,6104,Strong,1.0,0.6470588235294118,143,221
5605,2023-05-09,2022-2,488,8217,True,TP 3,4626,3033,Strong,1.0,0.7372549019607844,188,255
5606,2023-05-09,2022-2,488,8217,True,TP 3,4626,6074,Strong,1.0,0.7952755905511811,101,127
5607,2023-05-09,2022-2,488,8217,True,TP 3,4626,6111,Strong,1.0,0.7124463519313304,166,233
5608,2023-05-09,2022-2,488,8217,True,TP 3,4626,6153,Strong,1.0,0.5255813953488372,113,215
5609,2023-05-22,2022-2,488,8217,True,Lab 4,4636,6042,Strong,1.0,0.581151832460733,111,191
5610,2023-05-23,2022-2,488,8217,True,Lab 4,4636,6048,Strong,1.0,0.0,68,90
5611,2023-05-23,2022-2,488,8217,True,Lab 4,4636,6050,Strong,1.0,0.8,152,190
5612,2023-05-23,2022-2,488,8217,True,TP 4,4682,6212,Strong,1.0,0.8206896551724138,119,145
5613,2023-05-23,2022-2,488,8217,True,TP 4,4682,6217,Strong,1.0,0.44964028776978415,125,278
5614,2023-05-23,2022-2,488,8217,True,TP 4,4682,6245,Strong,1.0,0.4846153846153846,126,260
5615,2023-06-12,2022-2,488,8217,True,Lab 5,4699,6251,Strong,1.0,0.0,354,1371
5616,2023-06-28,2022-2,488,8217,True,Lab 6,4769,2584,Strong,1.0,0.0,131,272
5617,2023-06-29,2022-2,488,8217,True,Lab 6,4769,2588,Strong,1.0,0.0,216,395
5618,2023-06-28,2022-2,488,8217,True,Lab 6,4769,6353,Strong,1.0305343511450382,0.0,135,459
5619,2023-06-28,2022-2,488,8217,False,Lab 6,4769,6355,Strong,0.0,0.0,0,0
5620,2023-06-29,2022-2,488,8217,True,TP 6,4832,1640,Strong,1.0,0.0,112,130
5621,2023-06-29,2022-2,488,8217,True,TP 6,4832,6365,Strong,1.0,0.3681159420289855,127,345
5622,2023-06-29,2022-2,488,8217,True,TP 6,4832,6379,Strong,1.0,0.0,286,425
5623,2023-06-29,2022-2,488,8217,True,TP 6,4832,6391,Strong,1.0,0.0,96,142
5624,2023-03-22,2022-2,488,8222,False,Lab 1,4405,2895,Strong,0.0,0.0,0,0
5625,2023-04-20,2022-2,488,8222,False,Lab 2,4506,2703,Strong,2.0,0.0,6,7
5626,2023-05-02,2022-2,488,8222,True,Lab 3,4564,5233,Strong,1.1174089068825912,0.0,276,1054
5627,2023-05-04,2022-2,488,8222,False,Lab 3,4564,5259,Strong,0.0,0.0,0,0
5628,2023-05-09,2022-2,488,8222,True,TP 3,4626,6041,Strong,0.0,0.0,7,0
5629,2023-05-09,2022-2,488,8222,False,TP 3,4626,6153,Strong,0.0,0.0,0,0
5630,2023-05-15,2022-2,488,8222,True,Lab 4,4636,6042,Strong,1.48,0.0,37,672
5631,2023-05-15,2022-2,488,8222,False,Lab 4,4636,6050,Strong,0.0,0.0,0,3
5632,2023-05-23,2022-2,488,8222,False,TP 4,4682,6214,Strong,1.0,0.0,200,200
5633,2023-05-23,2022-2,488,8222,False,TP 4,4682,6222,Strong,0.0,0.0,0,0
5634,2023-05-23,2022-2,488,8222,False,TP 4,4682,6248,Strong,0.0,0.0,8,0
5635,2023-05-25,2022-2,488,8222,False,Lab 5,4699,6270,Strong,0.0,0.0,0,0
5636,2023-06-15,2022-2,488,8222,False,Lab 6,4769,6353,Strong,0.0,0.0,0,0
5637,2023-04-10,2022-2,488,8228,True,Lab 1,4405,2895,Strong,1.0,0.6771929824561403,193,285
5638,2023-04-10,2022-2,488,8228,True,Lab 1,4405,2938,Strong,1.0,0.354014598540146,194,548
5639,2023-04-10,2022-2,488,8228,True,Lab 1,4405,4236,Strong,1.0301507537688441,0.5112219451371571,205,401
5640,2023-04-11,2022-2,488,8228,True,TP 1,4484,2673,Strong,1.0,0.7719298245614035,132,171
5641,2023-04-11,2022-2,488,8228,True,TP 1,4484,5166,Strong,1.0,0.2955145118733509,112,379
5642,2023-04-11,2022-2,488,8228,True,TP 1,4484,5915,Strong,1.0,0.7333333333333333,99,135
5643,2023-04-11,2022-2,488,8228,True,TP 1,4484,5930,Strong,1.0,0.6884057971014492,95,138
5644,2023-04-24,2022-2,488,8228,True,Lab 2,4506,1391,Strong,1.0,0.2517985611510791,140,556
5645,2023-04-24,2022-2,488,8228,True,Lab 2,4506,1397,Strong,1.0,0.0,182,418
5646,2023-04-24,2022-2,488,8228,True,Lab 2,4506,1413,Strong,1.0,0.5303030303030303,105,198
5647,2023-04-24,2022-2,488,8228,True,Lab 2,4506,2326,Strong,1.0136054421768708,0.1164972634870993,149,1279
5648,2023-04-24,2022-2,488,8228,True,Lab 2,4506,2445,Strong,1.0,0.30039525691699603,152,506
5649,2023-04-13,2022-2,488,8228,True,Lab 2,4506,2703,Strong,1.0,0.3333333333333333,102,306
5650,2023-04-24,2022-2,488,8228,True,Lab 2,4506,2969,Strong,1.0,0.09994900560938297,196,1961
5651,2023-04-24,2022-2,488,8228,True,Lab 2,4506,2975,Strong,2.8448275862068964,0.0,330,660
5652,2023-04-24,2022-2,488,8228,True,Lab 2,4506,3334,Strong,1.0,0.521193092621664,332,637
5653,2023-04-25,2022-2,488,8228,True,TP 2,4562,3371,Strong,1.0,0.0,193,1031
5654,2023-04-25,2022-2,488,8228,True,TP 2,4562,5950,Strong,1.0,0.6089238845144357,232,381
5655,2023-04-25,2022-2,488,8228,True,TP 2,4562,6002,Strong,1.0,0.40059347181008903,135,337
5656,2023-04-25,2022-2,488,8228,True,TP 2,4562,6012,Strong,1.0,0.0,177,1744
5657,2023-05-09,2022-2,488,8228,True,Lab 3,4564,3056,Strong,1.0,0.6828193832599119,310,454
5658,2023-04-29,2022-2,488,8228,True,Lab 3,4564,5233,Strong,1.0095693779904307,0.6986754966887417,211,302
5659,2023-05-09,2022-2,488,8228,True,Lab 3,4564,5241,Strong,1.0,0.6758104738154613,271,401
5660,2023-05-08,2022-2,488,8228,True,Lab 3,4564,5259,Strong,1.0,0.5961945031712473,282,473
5661,2023-05-09,2022-2,488,8228,True,Lab 3,4564,6094,Strong,1.0,0.0,308,1005
5662,2023-05-09,2022-2,488,8228,True,TP 3,4626,3036,Strong,1.0,0.6222222222222222,168,270
5663,2023-05-09,2022-2,488,8228,True,TP 3,4626,6072,Strong,1.0,0.48175182481751827,132,274
5664,2023-05-09,2022-2,488,8228,True,TP 3,4626,6112,Strong,1.0,0.669047619047619,281,420
5665,2023-05-09,2022-2,488,8228,True,TP 3,4626,6145,Strong,1.0,0.6300813008130082,155,246
5666,2023-05-22,2022-2,488,8228,True,Lab 4,4636,6042,Strong,1.0,0.29292929292929293,174,594
5667,2023-05-23,2022-2,488,8228,False,Lab 4,4636,6050,Strong,1.0,0.0,9,9
5668,2023-05-23,2022-2,488,8228,False,TP 4,4682,6218,Strong,1.0,0.0,70,96
5669,2023-05-23,2022-2,488,8228,True,TP 4,4682,6246,Strong,1.0,0.0,102,625
5670,2023-04-11,2022-2,488,8322,True,TP 1,4484,5167,Strong,0.0,0.0,44,0
5671,2023-04-11,2022-2,488,8322,False,TP 1,4484,5920,Strong,0.0,0.0,0,0
